AGRUPACION1,AGRUPACION2,DESCRIPCION,VALOR,TABULADO,ESTATUS
"Chihuahua","Montacargas","Años de uso de la maquinaria-Más de 10 hasta 15 años-Total",0,ena17_for12,Cifras Definitivas
"Chihuahua","Montacargas","Años de uso de la maquinaria-Más de 10 hasta 15 años-En funcionamiento",0,ena17_for12,Cifras Definitivas
"Chihuahua","Montacargas","Años de uso de la maquinaria-Más de 15 años-Total",6,ena17_for12,Cifras Definitivas
"Chihuahua","Montacargas","Años de uso de la maquinaria-Más de 15 años-En funcionamiento",6,ena17_for12,Cifras Definitivas
"Chihuahua","Montacargas","Años de uso de la maquinaria-No especifico-Total",0,ena17_for12,Cifras Definitivas
"Chihuahua","Montacargas","Años de uso de la maquinaria-No especifico-En funcionamiento",0,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Unidades de producción con maquinaria propia",3,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Maquinaria forestal-Total",5,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Maquinaria forestal-En funcionamiento",5,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Hasta 5 años-Total",2,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Hasta 5 años-En funcionamiento",2,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Más de 5 hasta 10 años-Total",2,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Más de 5 hasta 10 años-En funcionamiento",2,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Más de 10 hasta 15 años-Total",0,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Más de 10 hasta 15 años-En funcionamiento",0,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Más de 15 años-Total",1,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-Más de 15 años-En funcionamiento",1,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-No especifico-Total",0,ena17_for12,Cifras Definitivas
"Chihuahua","Otra maquinaria","Años de uso de la maquinaria-No especifico-En funcionamiento",0,ena17_for12,Cifras Definitivas
"Durango","","Unidades de producción con maquinaria propia",32,ena17_for12,Cifras Definitivas
"Durango","","Maquinaria forestal-Total",114,ena17_for12,Cifras Definitivas
"Durango","","Maquinaria forestal-En funcionamiento",110,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Hasta 5 años-Total",9,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Hasta 5 años-En funcionamiento",9,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Más de 5 hasta 10 años-Total",14,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Más de 5 hasta 10 años-En funcionamiento",11,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Más de 10 hasta 15 años-Total",8,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Más de 10 hasta 15 años-En funcionamiento",8,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Más de 15 años-Total",74,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-Más de 15 años-En funcionamiento",73,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-No especifico-Total",9,ena17_for12,Cifras Definitivas
"Durango","","Años de uso de la maquinaria-No especifico-En funcionamiento",9,ena17_for12,Cifras Definitivas
"Durango","Motogrúas","Unidades de producción con maquinaria propia",29,ena17_for12,Cifras Definitivas
"Durango","Motogrúas","Maquinaria forestal-Total",67,ena17_for12,Cifras Definitivas
"Durango","Motogrúas","Maquinaria forestal-En funcionamiento",67,ena17_for12,Cifras Definitivas
"Durango","Motogrúas","Años de uso de la maquinaria-Hasta 5 años-Total",7,ena17_for12,Cifras Definitivas
"Durango","Motogrúas","Años de uso de la maquinaria-Hasta 5 años-En funcionamiento",7,ena17_for12,Cifras Definitivas
